REG_ID,SEC_CUR_STAT,SEC_NAME,SEC_TITLE,Days,Time,Faculty,FAC_ID1_PREFERRED_LN,FAC_ID2_PREFERRED_LN,FAC_ID2_PREFERRED_LN1,SeatsAvailableScheduledCapacity,CR_MIN,CR_MAX,Textbox8
93862,Active,MUS-220-32,Perf: Adv Piano,AR  ,,"Joo, Hyejin ","Joo, Hyejin",,,20 /20 ,2.00000,,RECORD COUNT 695
93235,Active,MUS-220-35,Perf: Adv Tuba,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93236,Active,MUS-220-38,Perf: Adv Cello,AR  ,,"Henson, Alan K ","Henson, Alan",,,20 /20 ,2.00000,,RECORD COUNT 695
93237,Active,MUS-220-39,Perf: Adv Double Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,2.00000,,RECORD COUNT 695
93238,Active,MUS-220-40,Perf: Adv Bassoon,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,2.00000,,RECORD COUNT 695
93239,Active,MUS-220-42,Perf: Adv Guitar,AR  ,,"Aldridge, James ","Aldridge, Alex",,,20 /20 ,2.00000,,RECORD COUNT 695
93240,Active,MUS-220-43,Perf: Adv Accordian,AR  ,,"Bergan, Joyce A ","Bergan, Joyce",,,20 /20 ,2.00000,,RECORD COUNT 695
93241,Active,MUS-220-44,Perf: Adv Voice,AR  ,,"Sojka, Gregory J ","Sojka, Gregory",,,20 /20 ,2.00000,,RECORD COUNT 695
93242,Active,MUS-220-46,Perf: Adv Oboe,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,2.00000,,RECORD COUNT 695
93243,Active,MUS-220-48,Perf: Adv Jazz Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,2.00000,,RECORD COUNT 695
93244,Active,MUS-220-49,Perf: Adv Baritone Horn,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93245,Active,MUS-221-01,Perf: Adv Violin,AR  ,,"Finkelshteyn, Tracy V ","Finkelshteyn, Tracy",,,20 /20 ,2.00000,,RECORD COUNT 695
93246,Active,MUS-221-02,Perf: Adv Voice,AR  ,,"Whitney, Mackenzie ","Whitney, Mackenzie",,,20 /20 ,2.00000,,RECORD COUNT 695
93247,Active,MUS-221-03,Perf: Adv Trombone,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93248,Active,MUS-221-04,Perf: Adv French Horn,AR  ,,"Stout, Amanda ","Stout, Amanda",,,20 /20 ,2.00000,,RECORD COUNT 695
93249,Active,MUS-221-05,Perf: Adv Trumpet,AR  ,,"Swartz, Craig L ","Swartz, Craig",,,20 /20 ,2.00000,,RECORD COUNT 695
93250,Active,MUS-221-06,Perf: Adv Bagpipes,AR  ,,"Clower, Robert P ","Clower, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93251,Active,MUS-221-07,Perf: Adv Saxophone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93252,Active,MUS-221-08,Perf: Adv Percussion,AR  ,,"Ramirez, Stacey ","Ramirez, Stacey",,,20 /20 ,2.00000,,RECORD COUNT 695
93253,Active,MUS-221-09,Perf: Adv Clarinet,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93254,Active,MUS-221-10,Perf: Adv Jazz Saxophone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93255,Active,MUS-221-11,Perf: Adv Guitar,AR  ,,"Smith, Rex Patrick ","Smith, Rex",,,20 /20 ,2.00000,,RECORD COUNT 695
93256,Active,MUS-221-12,Perf: Adv Harpsichord,AR  ,,"Brown, Jennifer Williams ","Brown, Jennifer",,,20 /20 ,2.00000,,RECORD COUNT 695
93257,Active,MUS-221-13,Perf: Adv Voice,AR  ,,"Mayne, Taylor J ","Mayne, Taylor",,,20 /20 ,2.00000,,RECORD COUNT 695
93258,Active,MUS-221-14,Perf: Adv Piano,AR  ,,"Messerschmitt, Nicole C ","Messerschmitt, Nicole",,,20 /20 ,2.00000,,RECORD COUNT 695
93259,Cancelled,MUS-221-15,Perf: Adv Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
93260,Active,MUS-221-16,Perf: Adv Banjo,AR  ,,"Buck, Fred L ","Buck, Fred",,,20 /20 ,2.00000,,RECORD COUNT 695
93261,Active,MUS-221-17,Perf: Adv Piano,AR  ,,"Liu, Hsin-Hui ","Liu, Hsin-Hui",,,20 /20 ,2.00000,,RECORD COUNT 695
93262,Active,MUS-221-18,Perf: Adv Harp,AR  ,,"Erickson, Laura J ","Erickson, Laura",,,20 /20 ,2.00000,,RECORD COUNT 695
93263,Active,MUS-221-19,Perf: Adv Organ,AR  ,,"Elsbernd, Michael J ","Elsbernd, Michael",,,20 /20 ,2.00000,,RECORD COUNT 695
93264,Active,MUS-221-20,Perf: Adv Piano,AR  ,,"Westphalen, Melinda ","Westphalen, Melinda",,,20 /20 ,2.00000,,RECORD COUNT 695
93265,Active,MUS-221-21,Perf: Adv Viola,AR  ,,"Miranda, Charles D ","Miranda, Charles",,,20 /20 ,2.00000,,RECORD COUNT 695
93266,Cancelled,MUS-221-23,Perf: Adv Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
93267,Active,MUS-221-24,Perf: Adv Flute,AR  ,,"Anderson, Claudia ","Anderson, Claudia",,,20 /20 ,2.00000,,RECORD COUNT 695
93268,Active,MUS-221-26,Perf: Adv Violin,AR  ,,"Gentzsch, Andrew C ","Gentzsch, Andrew",,,20 /20 ,2.00000,,RECORD COUNT 695
93269,Active,MUS-221-27,Perf: Adv Jazz Piano,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,2.00000,,RECORD COUNT 695
93270,Active,MUS-221-28,Perf: Adv Jazz Voice,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,2.00000,,RECORD COUNT 695
93271,Active,MUS-221-31,Perf: Adv Lute,AR  ,,"Welke, Cameron ","Welke, Cameron",,,20 /20 ,2.00000,,RECORD COUNT 695
93272,Active,MUS-221-32,Perf: Adv Piano,AR  ,,"Joo, Hyejin ","Joo, Hyejin",,,20 /20 ,2.00000,,RECORD COUNT 695
93273,Active,MUS-221-35,Perf: Adv Tuba,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93274,Active,MUS-221-38,Perf: Adv Cello,AR  ,,"Henson, Alan K ","Henson, Alan",,,20 /20 ,2.00000,,RECORD COUNT 695
93275,Active,MUS-221-39,Perf: Adv Double Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,2.00000,,RECORD COUNT 695
93276,Active,MUS-221-40,Perf: Adv Bassoon,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,2.00000,,RECORD COUNT 695
93277,Active,MUS-221-42,Perf: Adv Guitar,AR  ,,"Aldridge, James ","Aldridge, Alex",,,20 /20 ,2.00000,,RECORD COUNT 695
93278,Active,MUS-221-44,Perf: Adv Voice,AR  ,,"Sojka, Gregory J ","Sojka, Gregory",,,20 /20 ,2.00000,,RECORD COUNT 695
93279,Active,MUS-221-46,Perf: Adv Oboe,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,2.00000,,RECORD COUNT 695
93280,Active,MUS-221-48,Perf: Adv Jazz Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,2.00000,,RECORD COUNT 695
93281,Active,MUS-221-49,Perf: Adv Baritone Horn,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93522,Active,MUS-320-99,Perf: Shared Recital,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
92611,Active,MUS-322-01,Instrument Making,M  ,7:00 PM  - 9:50 PM  ,"Hiranmayena, I Putu Tangkas Adi ","Hiranmayena, I Putu Tangkas",,,15 /15 ,4.00000,,RECORD COUNT 695
93524,Active,MUS-420-99,Perf: Recital,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
92518,Active,NRS-250-01,"Neursc:Fnds,Future,Fallacies",MWF  ,11:00 AM - 11:50 AM  ,"Levandoski, Mark M ","Levandoski, Mark",,,32 /32 ,4.00000,,RECORD COUNT 695
92519,Active,NRS-250L-01,Neuroscience Lab,TH  ,1:00 PM  - 3:50 PM  ,"Lindgren, Clark A ","Lindgren, Clark",,,16 /16 ,0.00000,,RECORD COUNT 695
92520,Active,NRS-250L-02,Neuroscience Lab,F  ,1:00 PM  - 3:50 PM  ,"Lindgren, Clark A ","Lindgren, Clark",,,16 /16 ,0.00000,,RECORD COUNT 695
92521,Active,PCS-101-01,Intro Peace & Cnflct Stds,MW  ,2:30 PM  - 3:50 PM  ,"Quinsaat, Sharon ","Quinsaat, Sharon",,,25 /25 ,4.00000,,RECORD COUNT 695
93667,Active,PCS-295-01,ST: War and Peace,MWF  ,1:00 PM  - 1:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,2.00000,,RECORD COUNT 695
92584,Cancelled,PHE-100-04,Beginning Basketball Skills,TTH  ,10:00 AM - 10:50 AM  ,"Arseneault Jr., David N ","Arseneault Jr., David",,,20 /20 ,0.50000,,RECORD COUNT 695
92535,Active,PHE-100-05,Bowling,MW  ,3:00 PM  - 3:50 PM  ,"Arseneault Jr., David N ","Arseneault Jr., David",,,12 /12 ,0.50000,,RECORD COUNT 695
92536,Active,PHE-100-07,Conditioning,TTH  ,1:00 PM  - 1:50 PM  ,"Harrold, Dana ","Harrold, Dana",,,12 /12 ,1.00000,,RECORD COUNT 695
92537,Active,PHE-100-08,Conditioning,MW  ,1:00 PM  - 1:50 PM  ,"Hollibaugh, Timothy J ","Hollibaugh, Tim",,,12 /12 ,1.00000,,RECORD COUNT 695
92585,Cancelled,PHE-100-13,Golf,TTH  ,11:00 AM - 11:50 AM  ,"Staff, - ","Staff, -",,,20 /20 ,0.50000,,RECORD COUNT 695
94034,Active,PHE-100-14,Advanced Golf,AR  ,,"Arseneault Jr., David N ","Arseneault Jr., David",,,10 /10 ,0.50000,,RECORD COUNT 695
94033,Active,PHE-100-15,Advanced Basketball Skills,TTH  ,10:00 AM - 10:50 AM  ,"Arseneault Jr., David N ","Arseneault Jr., David",,,24 /24 ,0.50000,,RECORD COUNT 695
92538,Cancelled,PHE-100-16,Lifeguard Training,AR  ,,"Staff, - ","Staff, -",,,10 /10 ,1.00000,,RECORD COUNT 695
92587,Active,PHE-100-17,Advanced Racquetball,AR  ,,"Arseneault Jr., David N ","Arseneault Jr., David",,,2  /2  ,0.50000,,RECORD COUNT 695
92547,Cancelled,PHE-100-19,Rock Climbing,TH  ,2:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,7  /7  ,0.50000,,RECORD COUNT 695
92554,Cancelled,PHE-100-20,Conditioning,TTH  ,9:00 AM  - 9:50 AM  ,"Pedersen, Jeffrey J ","Pedersen, Jeff",,,15 /15 ,1.00000,,RECORD COUNT 695
92548,Active,PHE-100-21,Indoor Soccer,TTH  ,10:00 AM - 10:50 AM  ,"Koester, Kirsten ","Koester, Kirsten",,,24 /24 ,1.00000,,RECORD COUNT 695
92549,Active,PHE-100-24,Beginning Swimming,MW  ,1:00 PM  - 1:50 PM  ,"Hedman, Matthew ","Hedman, Matt",,,12 /12 ,0.50000,,RECORD COUNT 695
92550,Active,PHE-100-25,Advanced Tennis,MW  ,1:00 PM  - 1:50 PM  ,"Hasenyager, Zachary ","Hasenyager, Zachary",,,12 /12 ,0.50000,,RECORD COUNT 695
92551,Active,PHE-100-26,Beginning Tennis,TTH  ,2:00 PM  - 2:50 PM  ,"Hasenyager, Zachary ","Hasenyager, Zachary",,,12 /12 ,0.50000,,RECORD COUNT 695
92586,Active,PHE-100-27,Triathlon Training,TTH  ,10:00 AM - 10:50 AM  ,"Preperato, Amanda Mary; Hedman, Matthew; Burnell, Sarah Linn","Preperato, Amanda","Hedman, Matt","Hedman, Matt",20 /20 ,1.00000,,RECORD COUNT 695
94035,Active,PHE-100-28,Water Aerobics,MWF  ,11:00 AM - 11:50 AM  ,"Freeman, Evelyn ","Freeman, Evelyn",,,20 /20 ,0.50000,,RECORD COUNT 695
92552,Cancelled,PHE-100-32,Volleyball,TTH  ,1:00 PM  - 1:50 PM  ,"Staff, - ","Staff, -",,,30 /30 ,0.50000,,RECORD COUNT 695
94036,Active,PHE-100-36,Indoor Cycling & Core,TTH  ,9:00 AM  - 9:50 AM  ,"Freeman, Evelyn ","Freeman, Evelyn",,,20 /20 ,0.50000,,RECORD COUNT 695
92553,Cancelled,PHE-100-37,Beginning Diving,MW  ,1:00 PM  - 1:50 PM  ,"Staff, - ","Staff, -",,,10 /10 ,0.50000,,RECORD COUNT 695
92546,Cancelled,PHE-100-39,Advanced Weightlifting,TTH  ,10:00 AM - 10:50 AM  ,"Staff, - ","Staff, -",,,20 /20 ,1.00000,,RECORD COUNT 695
92555,Active,PHE-100-48,Yoga I,TTH  ,10:00 AM - 10:50 AM  ,"Hutchison, Jackie ","Hutchison, Jackie",,,25 /25 ,0.50000,,RECORD COUNT 695
92568,Active,PHE-101-11,Men's Basketball,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Arseneault Jr., David N ","Arseneault Jr., David",,,30 /30 ,0.50000,,RECORD COUNT 695
92569,Active,PHE-101-12,Women's Basketball,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Harrold, Dana ","Harrold, Dana",,,30 /30 ,0.50000,,RECORD COUNT 695
92570,Active,PHE-101-13,Men's Swimming,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Hedman, Matthew ","Hedman, Matt",,,30 /30 ,0.50000,,RECORD COUNT 695
92571,Active,PHE-101-14,Women's Swimming,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Hedman, Matthew ","Hedman, Matt",,,30 /30 ,0.50000,,RECORD COUNT 695
92572,Active,PHE-101-21,Baseball,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Hollibaugh, Timothy J ","Hollibaugh, Tim",,,30 /30 ,0.50000,,RECORD COUNT 695
92573,Active,PHE-101-22,Men's Golf,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Cody, Cole ","Cody, Cole",,,30 /30 ,0.50000,,RECORD COUNT 695
92574,Active,PHE-101-23,Men's Indoor Track,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Pedersen, Jeffrey J ","Pedersen, Jeff",,,30 /30 ,0.50000,,RECORD COUNT 695
92575,Active,PHE-101-24,Women's Indoor Track,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Pedersen, Jeffrey J ","Pedersen, Jeff",,,30 /30 ,0.50000,,RECORD COUNT 695
92576,Active,PHE-101-25,Men's Outdoor Track,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Pedersen, Jeffrey J ","Pedersen, Jeff",,,30 /30 ,0.50000,,RECORD COUNT 695
92577,Active,PHE-101-26,Women's Outdoor Track,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Pedersen, Jeffrey J ","Pedersen, Jeff",,,30 /30 ,0.50000,,RECORD COUNT 695
92578,Active,PHE-101-27,Softball,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Determan, Lexy ","Determan, Lexy",,,30 /30 ,0.50000,,RECORD COUNT 695
92579,Active,PHE-101-28,Men's Tennis,MTWTHF  ,4:30 PM  - 6:30 PM  ,"Hasenyager, Zachary ","Hasenyager, Zachary",,,30 /30 ,0.50000,,RECORD COUNT 695
92580,Cancelled,PHE-112-01,Outdoor Leadership,T  ,2:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,11 /11 ,2.00000,,RECORD COUNT 695
94040,Active,PHE-195-01,ST: Adventure Leadership,TTH  ,1:00 PM  - 3:50 PM  ,"Preperato, Amanda Mary ","Preperato, Amanda",,,8  /8  ,4.00000,,RECORD COUNT 695
92581,Active,PHE-202-01,Coaching Methods,MWF  ,9:00 AM  - 9:50 AM  ,"Hollibaugh, Timothy J ","Hollibaugh, Tim",,,24 /24 ,4.00000,,RECORD COUNT 695
92582,Active,PHE-211-01,Foundatns of Athletic Training,MWF  ,1:00 PM  - 1:50 PM  ,"Tigges, Carissa L ","Tigges, Carissa",,,12 /12 ,4.00000,,RECORD COUNT 695
92583,Active,PHE-236-01,The Role of Sport in Society,MWF  ,11:00 AM - 11:50 AM  ,"Hamilton, Andrew H; Koester, Kirsten","Hamilton, Andrew","Koester, Kirsten","Koester, Kirsten",30 /30 ,4.00000,,RECORD COUNT 695
92526,Active,PHI-101-01,Logic,MWF  ,8:00 AM  - 8:50 AM  ,"Cummins, W Joseph ","Cummins, W",,,25 /25 ,4.00000,,RECORD COUNT 695
92527,Active,PHI-111-01,Introduction to Philosophy,MWF  ,9:00 AM  - 9:50 AM  ,"Rios Acuna, Julian D ","Rios Acuna, Julian",,,25 /25 ,4.00000,,RECORD COUNT 695
94026,Active,PHI-111-02,Introduction to Philosophy,MWF  ,10:00 AM - 10:50 AM  ,"Staff, - ","Staff, -",,,25 /25 ,4.00000,,RECORD COUNT 695
92528,Cancelled,PHI-111-02,Introduction to Philosophy,MWF  ,1:00 PM  - 1:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,4.00000,,RECORD COUNT 695
94027,Active,PHI-111-03,Introduction to Philosophy,MWF  ,2:00 PM  - 2:50 PM  ,"Staff, - ","Staff, -",,,25 /25 ,4.00000,,RECORD COUNT 695
92529,Cancelled,PHI-121-01,Philosophy for Life,MWF  ,10:00 AM - 10:50 AM  ,"Dobe, Jennifer ","Dobe, Jennifer",,,25 /25 ,4.00000,,RECORD COUNT 695
92530,Cancelled,PHI-121-02,Philosophy for Life,MWF  ,2:00 PM  - 2:50 PM  ,"Dobe, Jennifer ","Dobe, Jennifer",,,25 /25 ,4.00000,,RECORD COUNT 695
92531,Active,PHI-222-01,Environmental Ethics,MW  ,8:30 AM  - 9:50 AM  ,"Fennell, John ","Fennell, John",,,22 /22 ,4.00000,,RECORD COUNT 695
92532,Active,PHI-233-01,Hist Early Modern Philosophy,MW  ,10:00 AM - 11:20 AM  ,"Nyden, Tammy ","Nyden, Tammy",,,22 /22 ,4.00000,,RECORD COUNT 695
92533,Cancelled,PHI-245-01,Philosophy of Art,TTH  ,1:00 PM  - 2:20 PM  ,"Dobe, Jennifer ","Dobe, Jennifer",,,22 /22 ,4.00000,,RECORD COUNT 695
93377,Active,PHI-253-01,Philosophy of Mind,TTH  ,8:30 AM  - 9:50 AM  ,"Neisser, Joseph ","Neisser, Joe",,,22 /22 ,4.00000,,RECORD COUNT 695
93625,Active,PHI-261-01,Philosophy of Race and Gender,MW  ,1:00 PM  - 2:20 PM  ,"Rios Acuna, Julian D ","Rios Acuna, Julian",,,22 /22 ,4.00000,,RECORD COUNT 695
92480,Active,PHI-263-01,Political Theory I,TTH  ,8:30 AM  - 9:50 AM  ,"Cummins, W Joseph ","Cummins, W",,,25 /25 ,4.00000,,RECORD COUNT 695
93939,Active,PHI-393-01,Adv St/His: Metaphilosophy,TTH  ,2:00 PM  - 3:50 PM  ,"Neisser, Joseph ","Neisser, Joe",,,15 /15 ,4.00000,,RECORD COUNT 695
92787,Cancelled,PHY-116-01,Universe & Its Structure,MWF  ,3:00 PM  - 3:50 PM  ,"Staff, - ","Staff, -",,,30 /30 ,4.00000,,RECORD COUNT 695
92788,Active,PHY-131-01,General Physics I w/lab,MWF  ,8:00 AM  - 9:50 AM  ,"Rodriguez, Shanshan ","Rodriguez, Shanshan",,,24 /24 ,4.00000,,RECORD COUNT 695
92789,Active,PHY-131-02,General Physics I w/lab,MWF  ,10:00 AM - 11:50 AM  ,"Rodriguez, Leo ","Rodriguez, Leo",,,24 /24 ,4.00000,,RECORD COUNT 695
92790,Active,PHY-132-01,General Physics II w/lab,MWF  ,8:00 AM  - 8:50 AM  ,"Cunningham, Charles E ","Cunningham, Charles",,,24 /24 ,4.00000,,RECORD COUNT 695
92791,Active,PHY-132-02,General Physics II w/lab,MWF  ,9:00 AM  - 9:50 AM  ,"Burson, Kristen ","Burson, Kristen",,,24 /24 ,4.00000,,RECORD COUNT 695
92792,Active,PHY-132-03,General Physics II w/lab,MWF  ,10:00 AM - 10:50 AM  ,"Christensen, Charlotte ","Christensen, Charlotte",,,24 /24 ,4.00000,,RECORD COUNT 695
92793,Active,PHY-132L-01,General Physics II Lab,T  ,1:00 PM  - 3:50 PM  ,"Hasegawa, Keisuke ","Hasegawa, Keisuke",,,24 /24 ,0.00000,,RECORD COUNT 695
92794,Active,PHY-132L-02,General Physics II Lab,W  ,1:00 PM  - 3:50 PM  ,"Hasegawa, Keisuke ","Hasegawa, Keisuke",,,24 /24 ,0.00000,,RECORD COUNT 695
92795,Active,PHY-132L-03,General Physics II Lab,TH  ,8:00 AM  - 10:50 AM  ,"Christensen, Charlotte ","Christensen, Charlotte",,,24 /24 ,0.00000,,RECORD COUNT 695
92796,Active,PHY-220-01,Electronics w/lab,T TTH,10:00 AM - 11:50 AM 1:00 PM  - 3:50 PM ,"Tjossem, Paul J H  ","Tjossem, Paul",,,16 /16 ,4.00000,,RECORD COUNT 695
92797,Active,PHY-234-01,Mechanics w/Lab,MWF  ,10:00 AM - 10:50 AM  ,"Rodriguez, Shanshan ","Rodriguez, Shanshan",,,30 /30 ,4.00000,,RECORD COUNT 695
92798,Active,PHY-234L-01,Mechanics Lab,TH  ,1:00 PM  - 3:50 PM  ,"Christensen, Charlotte ","Christensen, Charlotte",,,12 /12 ,0.00000,,RECORD COUNT 695
92799,Active,PHY-234L-02,Mechanics Lab,F  ,1:00 PM  - 3:50 PM  ,"Tjossem, Paul J H  ","Tjossem, Paul",,,12 /12 ,0.00000,,RECORD COUNT 695
93645,Active,PHY-234L-03,Mechanics Lab,T  ,1:00 PM  - 3:50 PM  ,"Christensen, Charlotte ","Christensen, Charlotte",,,12 /12 ,0.00000,,RECORD COUNT 695
92800,Active,PHY-314-01,Thermodyn/Statisticl Physics,TTH  ,8:30 AM  - 9:50 AM  ,"Hasegawa, Keisuke ","Hasegawa, Keisuke",,,15 /15 ,4.00000,,RECORD COUNT 695
92801,Active,PHY-337-01,Optics Wave Phenomena w/lab,MWF  ,11:00 AM - 11:50 AM  ,"Cunningham, Charles E ","Cunningham, Charles",,,18 /18 ,4.00000,,RECORD COUNT 695
92802,Active,PHY-337L-01,"Optics, Wave Phenomena Lab",TH  ,1:00 PM  - 3:50 PM  ,"Burson, Kristen ","Burson, Kristen",,,12 /12 ,0.00000,,RECORD COUNT 695
92803,Active,PHY-337L-02,"Optics, Wave Phenomena Lab",F  ,1:00 PM  - 3:50 PM  ,"Rodriguez, Leo ","Rodriguez, Leo",,,12 /12 ,0.00000,,RECORD COUNT 695
92804,Active,PHY-457-01,Advanced Quantum Theory,TTH  ,1:00 PM  - 2:20 PM  ,"Rodriguez, Leo ","Rodriguez, Leo",,,12 /12 ,2.00000,,RECORD COUNT 695
92805,Active,PHY-462-01,Advanced Laboratory,MW  ,1:00 PM  - 3:50 PM  ,"Burson, Kristen ","Burson, Kristen",,,12 /12 ,2.00000,,RECORD COUNT 695
92705,Active,POL-101-01,Intro to Political Science,MWF  ,8:00 AM  - 8:50 AM  ,"Jozwiak, Andreas ","Jozwiak, Andreas",,,25 /25 ,4.00000,,RECORD COUNT 695
92706,Active,POL-101-02,Intro to Political Science,MWF  ,8:30 AM  - 9:50 AM  ,"Driscoll, Barry ","Driscoll, Barry",,,25 /25 ,4.00000,,RECORD COUNT 695
92707,Active,POL-101-03,Intro to Political Science,MWF  ,1:00 PM  - 1:50 PM  ,"Hanson, Peter ","Hanson, Peter",,,25 /25 ,4.00000,,RECORD COUNT 695
92708,Active,POL-101-04,Intro to Political Science,MWF  ,1:00 PM  - 2:20 PM  ,"Driscoll, Barry ","Driscoll, Barry",,,25 /25 ,4.00000,,RECORD COUNT 695
92709,Cancelled,POL-216-01,Politics of Congress,MWF  ,10:00 AM - 11:20 AM  ,"Hanson, Peter ","Hanson, Peter",,,25 /25 ,4.00000,,RECORD COUNT 695
92739,Active,POL-220-01,Foundations of Policy Analysis,MWF  ,11:00 AM - 11:50 AM  ,"Jozwiak, Andreas ","Jozwiak, Andreas",,,25 /25 ,4.00000,,RECORD COUNT 695
93981,Active,POL-221-01,Public Attitudes Am Democracy,MW  ,10:00 AM - 11:20 AM  ,"Hanson, Peter ","Hanson, Peter",,,25 /25 ,4.00000,,RECORD COUNT 695
92740,Active,POL-239-01,The Presidency,MWF  ,3:00 PM  - 3:50 PM  ,"Trish, Barbara A ","Trish, Barbara",,,25 /25 ,4.00000,,RECORD COUNT 695
92736,Active,POL-250-01,Politics of Intern'l Relations,MW  ,2:00 PM  - 3:50 PM  ,"Moyer, H Wayne ","Moyer, Wayne",,,25 /25 ,4.00000,,RECORD COUNT 695
92742,Active,POL-258-01,Dmcrtztn/Poltics Regime Chng,MWF  ,8:30 AM  - 9:50 AM  ,"Lussier, Danielle N ","Lussier, Danielle",,,25 /25 ,4.00000,,RECORD COUNT 695
92737,Active,POL-259-01,"Hmn Rts, Fndtn, Chlngs, Choice",TTH  ,2:00 PM  - 3:50 PM  ,"Moyer, H Wayne ","Moyer, Wayne",,,25 /25 ,4.00000,,RECORD COUNT 695
92479,Active,POL-263-01,Political Theory I,TTH  ,8:30 AM  - 9:50 AM  ,"Cummins, W Joseph ","Cummins, W",,,25 /25 ,4.00000,,RECORD COUNT 695
92741,Active,POL-273-01,Politics of Russia,MWF  ,1:00 PM  - 1:50 PM  ,"Lussier, Danielle N ","Lussier, Danielle",,,25 /25 ,4.00000,,RECORD COUNT 695
92745,Active,POL-310-01,Adv Sem American Politics,MWF  ,8:30 AM  - 9:50 AM  ,"Trish, Barbara A ","Trish, Barbara",,,15 /15 ,4.00000,,RECORD COUNT 695
92744,Active,POL-319-01,Advanced Constitutional Law,TTH  ,2:00 PM  - 3:50 PM  ,"Hanson, Peter ","Hanson, Peter",,,15 /15 ,4.00000,,RECORD COUNT 695
92743,Active,POL-354-01,Pol Economy of Development,TTH  ,2:00 PM  - 3:50 PM  ,"Driscoll, Barry ","Driscoll, Barry",,,15 /15 ,4.00000,,RECORD COUNT 695
92738,Active,PST-220-01,Foundations of Policy Analysis,MWF  ,11:00 AM - 11:50 AM  ,"Jozwiak, Andreas ","Jozwiak, Andreas",,,25 /25 ,4.00000,,RECORD COUNT 695
92747,Active,PST-420-01,Advanced Policy Research,W  ,2:00 PM  - 3:50 PM  ,"Jozwiak, Andreas ","Jozwiak, Andreas",,,12 /12 ,2.00000,,RECORD COUNT 695
92807,Active,PSY-113-01,Intro to Psychology w/lab,MW TH,8:30 AM  - 9:50 AM 1:00 PM  - 3:50 PM ,"Conway, Christopher M; Brown, Barbara M","Conway, Christopher","Brown, Barbara","Brown, Barbara",26 /26 ,4.00000,,RECORD COUNT 695
92806,Cancelled,PSY-113-01,Intro to Psychology w/lab,MWF TH,8:00 AM  - 8:50 AM 8:00 AM  - 10:50 AM,"Staff, -; Brown, Barbara M","Staff, -","Brown, Barbara","Brown, Barbara",26 /26 ,4.00000,,RECORD COUNT 695
93628,Active,PSY-113-02,Intro to Psychology w/lab,MWF T,10:00 AM - 10:50 AM 1:00 PM  - 3:50 PM ,"Papaioannou, Orestis; Brown, Barbara M","Papaioannou, Orestis","Brown, Barbara","Brown, Barbara",26 /26 ,4.00000,,RECORD COUNT 695
